37622173129129508864.000000 24170963974442328064.000000 43636635402780573696.000000
47853328264178966528.000000 60178210399955640320.000000 89502842428374401024.000000
29920650691883995136.000000 50401020683238031360.000000 58293952184813535232.000000
6168116053452261376.000000 63081518832318783488.000000 51275988849214726144.000000
30048727929233219584.000000 54804656042361380864.000000 73526196664201887744.000000
30373061891299577856.000000 99056989352769355776.000000 96478149845324759040.000000
30451409282888355840.000000 99505158726696124416.000000 82750134265855164416.000000
69761720902836396032.000000 56302334929015857152.000000 48996877454051647488.000000
61656771776571498496.000000 34174907522385223680.000000 7254197268188774400.000000
70474649449079660544.000000 96643880003914776576.000000 60212325396764811264.000000
79034753063006797824.000000 55068509229512482816.000000 30906246095628697600.000000
75935946537979527168.000000 74039427752485847040.000000 77963735798427648000.000000
52997497800905613312.000000 27624974152145416192.000000 67224396932892319744.000000
40275635871065161728.000000 39805873331767443456.000000 17950888833987129344.000000
79208670337669906432.000000 71151963943226556416.000000 34023070585232818176.000000
83750213051092877312.000000 94985471407515172864.000000 57683587894289948672.000000
25025991367670714368.000000 70536884085928624128.000000 81341198157639385088.000000
88507787057068523520.000000 49868119717001019392.000000 91669649918470094848.000000
8541864176602317824.000000 83584907534787346432.000000 50845983068401909760.000000
7382785968445088768.000000 86304246027439243264.000000 13831992460228749312.000000
80025503077610749952.000000 5103610447946582016.000000 48662686533732081664.000000
93218694357703344128.000000 62419581927779311616.000000 71866714271842590720.000000
29646960788105322496.000000 31766860141973139456.000000 59364047329334083584.000000
28835178626647326720.000000 26887066748399489024.000000 50652017114633379840.000000
52337568695675691008.000000 68696288367898066944.000000 67263530319519465472.000000
91674933549530316800.000000 48424500683620204544.000000 29774398269686984704.000000
68651823304182538240.000000 68523267336896192512.000000 18016725435015686144.000000
42794322499852353536.000000 25556128539271561216.000000 92394836560613687296.000000
95025178440611053568.000000 4357954071309379072.000000 76203556272623697920.000000
50362123622991634432.000000 7238919723738419200.000000 23818007136766423040.000000
57783523016125521920.000000 48155005482933977088.000000 49684632907130060800.000000
80667054558219583488.000000 70959779237658722304.000000 20591559685819305984.000000
62665957002779107328.000000 70037326498831728640.000000 46734574601820577792.000000
13531086613515526144.000000 66158077208587640832.000000 80066799970766209024.000000
95922025397999091712.000000 1027125803015696384.000000 73338301547835858944.000000
95904961580542328832.000000 12647703250209445888.000000 75425080471806558208.000000
61174312305739333632.000000 53453206808561664000.000000 15479809174541090816.000000
65493439044323835904.000000 27877247721478586368.000000 39717794176108265472.000000
6371877809661740032.000000 54096281523683901440.000000 66933411188638171136.000000
32708529477662679040.000000 71426179971947364352.000000 27672678952708153344.000000
27705503875702140928.000000 93252233587224510464.000000 97652882753941340160.000000
69144571186907242496.000000 72745402489045581824.000000 79403113433359073280.000000
28964642179816742912.000000 9933972511620157440.000000 49963242089024937984.000000
99834562610410160128.000000 93177810619524464640.000000 27017411479327772672.000000
93904172941805223936.000000 19703634552186200064.000000 74485031679140544512.000000
39396004617943080960.000000 1706918107897171456.000000 43802800669683032064.000000
27620623465916235776.000000 72517491510295306240.000000 61637511295143305216.000000
29378701439615152128.000000 3259954214141242368.000000 46190589567607119872.000000
7917202314801392640.000000 15407759423386155008.000000 96608445385148891136.000000
11931395147752708096.000000 14500345285240248320.000000 64110290781626695680.000000
37029202840291557376.000000 39230257696649297920.000000 37681261755923644416.000000
56794258951322533888.000000 56525935734834700288.000000 58567151167185379328.000000
58597034275714736128.000000 97062944588990332928.000000 25082111810793046016.000000
95872554964982267904.000000 4102365847727862784.000000 15503055591268728832.000000
1216551679739226112.000000 51181353635019972608.000000 65348184903639646208.000000
88933761869335347200.000000 94371255436758958080.000000 71339953315960889344.000000
58377834749930553344.000000 66397316110595170304.000000 11825702571998171136.000000
41163645328313294848.000000 73918331057809702912.000000 84322631103334252544.000000
35667930165446156288.000000 73017188446773190656.000000 74088534562045050880.000000
22337911888495562752.000000 10561738890241753088.000000 45355995045533302784.000000
90686660925753196544.000000 10975568172624803840.000000 90398213457478074368.000000
81768823345574805504.000000 63394024410142588928.000000 91149241676007325696.000000
23220209938363154432.000000 44398132805573328896.000000 65863355971317235712.000000
80437613405574545408.000000 21146418852580466688.000000 86159771775877693440.000000
92539555434956718080.000000 48352410980340908032.000000 26084607751070445568.000000
73174973542997868544.000000 3634868082943477248.000000 3338990629821950976.000000
49562876470845153280.000000 73316998949443108864.000000 21346678882113564672.000000
64484406968505753600.000000 64487825581811400704.000000 61597126883557531648.000000
9268938864663271424.000000 34741934025983639552.000000 40387737635550740480.000000
94090674924484460544.000000 9049905501356677120.000000 20456145444988723200.000000
27872059451308503040.000000 40349614109093011456.000000 3376525404699862016.000000
60362547776279953408.000000 46428500244169580544.000000 27326381534225989632.000000
56379403823213813760.000000 46154012682058219520.000000 39793657398779150336.000000
11655940173795387392.000000 62911285249107927040.000000 5978986709414045696.000000
76485104099427123200.000000 46338895977975996416.000000 75736097979828764672.000000
4369698167986005504.000000 40972947872326631424.000000 90824713856582647808.000000
14004211995007272960.000000 93183891366455459840.000000 15565391301024004096.000000
83775730945462714368.000000 40868641966439342080.000000 67873778799931858944.000000
33440067634632331264.000000 94539223621005377536.000000 68192723271449092096.000000
23658271993794920448.000000 81200678928402186240.000000 29422416230791667712.000000
83256662523359805440.000000 94314401888777732096.000000 38700597434297442304.000000
84614884045867188224.000000 50999133045910274048.000000 22264620263304581120.000000
48216589980909084672.000000 38898232046505304064.000000 52825732144649134080.000000
9684951293429753856.000000 84877868302471266304.000000 42144951066639622144.000000
8591190501124956160.000000 28055450162614706176.000000 91644525858852274176.000000
12572442075243300864.000000 36084131500566228992.000000 82119218918970458112.000000
53984941831128350720.000000 29454848854801117184.000000 66955819162776117248.000000
82193719372136562688.000000 25286852891675045888.000000 72639598656514351104.000000
30243199019750420480.000000 92472960667669626880.000000 88908355470766063616.000000
80400020905510912000.000000 43412052532209704960.000000 8485993854610549760.000000
50282674703969034240.000000 62885421167329452032.000000 43914533209395929088.000000
16043380309108455424.000000 55938221424488062976.000000 83902261443867918336.000000
98692399555499032576.000000 65499707881904775168.000000 82200144831860736000.000000
74784852600900501504.000000 2775669360852512256.000000 37705024320246046720.000000
59684563404157231104.000000 34636810127946244096.000000 77737040367932047360.000000
4513899775794364416.000000 96724881984072876032.000000 63395532557026975744.000000
94270796568157077504.000000 50678874607341142016.000000 6180343895564139520.000000
98802767994191790080.000000 23564358327135289344.000000 84906175960722997248.000000
77114910269339877376.000000 80744909896278900736.000000 44597589019885133824.000000
6911746493963021312.000000 44570109684002357248.000000 90563160927337332736.000000
7062504408433643520.000000 31232918355087540224.000000 18677287292908863488.000000
44156679394356477952.000000 90647029176064868352.000000 8479029170789133312.000000
7856794352987113472.000000 3734461047447392256.000000 19781813647786770432.000000
98837483317965258752.000000 53630954142339653632.000000 46993012281601064960.000000
46714250068492091392.000000 38767397039520382976.000000 55140151539361103872.000000
3170534105735449088.000000 76018928667887271936.000000 89417204931187752960.000000
27788610719133499392.000000 92190030526224302080.000000 35051478091515707392.000000
46866524767811805184.000000 73054569469579853824.000000 43887345247225192448.000000
76932126194268454912.000000 40535505925212643328.000000 82320269396652818432.000000
94906115800403787776.000000 20640988963459084288.000000 3081933386548920320.000000
38112229593072648192.000000 54745276609627799552.000000 15863583883692042240.000000
54732180192167378944.000000 19026738176724410368.000000 59235379145699229696.000000
160141966053239360.000000 38117624130904563712.000000 14393672113915994112.000000
98275397758058397696.000000 68451392396668575744.000000 82888115453870440448.000000
75467017689293717504.000000 41214054979147202560.000000 51813003840824262656.000000
6024082263371406336.000000 16726759361940715520.000000 69630068666353049600.000000
70982140218091905024.000000 29760121945276313600.000000 28547014113200549888.000000
84697696743055212544.000000 32246563245674061824.000000 52645591546885865472.000000
70876806763262074880.000000 71213317256935530496.000000 5273007339122640896.000000
13736338634410856448.000000 97384154473040379904.000000 75820709211550892032.000000
79538845458823659520.000000 6944554151675450368.000000 79602209283966451712.000000
22683075530636087296.000000 10410288645434769408.000000 47236670951450894336.000000
90236797928429780992.000000 77464040125033758720.000000 89937787327890505728.000000
45022469145767149568.000000 86938715725344129024.000000 96073216075330306048.000000
87482721403139981312.000000 46470207493637464064.000000 70707683273943793664.000000
581147632036841088.000000 30958998004778094592.000000 93361987925614624768.000000
29756239802014040064.000000 27125670498724343808.000000 24863848447675109376.000000
52852008760158404608.000000 44913174959914524672.000000 59157788764890349568.000000
49828881404842106880.000000 76547838278468878336.000000 12450392328218382336.000000
69409758365916758016.000000 14791541134432264192.000000 12858372793708005376.000000
13280682330388541440.000000 92390388609128120320.000000 19114149776647032832.000000
42659378116976746496.000000 52790664408537456640.000000 61768604768689528832.000000
91884242098853003264.000000 60540597861862924288.000000 38898010725258510336.000000
24420547130998517760.000000 32836925461537665024.000000 66727816313667903488.000000
64582563690747281408.000000 96403251663821537280.000000 32566497598241394688.000000
17523780955133253632.000000 31147865148670595072.000000 93713448335137390592.000000
27035584365372297216.000000 79619237805539328000.000000 3359220683679650304.000000
49764036688285769728.000000 30208405581006258176.000000 97159283539961888768.000000
80433947926452961280.000000 48078745876118716416.000000 37139093476381581312.000000
46750379331056623616.000000 33911112572310179840.000000 93081228256712523776.000000
10084897618691807232.000000 98509137572292001792.000000 85615220073478324224.000000
72942226513860059136.000000 44261878636890939392.000000 57172349784283897856.000000
4862127637556492288.000000 80792203634019139584.000000 68601513058426142720.000000
32013819133691768832.000000 48474915642138566656.000000 22791742293665148928.000000
93920366607813984256.000000 494954095806530048.000000 11360621393258926080.000000
27531550796047908864.000000 98649914527254970368.000000 30457757502888513536.000000
99310708460122931200.000000 57822898053664514048.000000 9514639028113825792.000000
38097017769591496704.000000 58286543110067445760.000000 74548190695616839680.000000
37931355707755560960.000000 68988302225672921088.000000 91005918791753793536.000000
89139464921562136576.000000 34989855098295754752.000000 92725486087488339968.000000
51800011102451695616.000000 89956700205742997504.000000 25681093991893467136.000000
34210450368109862912.000000 51433556254074314752.000000 68131006058217488384.000000
73216735195166531584.000000 50541571780977614848.000000 57553384577846435840.000000
21757023324730589184.000000 40964657459017637888.000000 59208917145787342848.000000
62013207849491546112.000000 14805746901129908224.000000 67526756661688557568.000000
42218643426789343232.000000 85825817076465090560.000000 22542507929506435072.000000
42409834600855347200.000000 86752779508804435968.000000 50107798732429008896.000000
16452665617527693312.000000 56132882679266811904.000000 44535290142739136512.000000
79845913283350708224.000000 59597702888544354304.000000 12423728029936330752.000000
13199338197909893120.000000 89006789404949495808.000000 61149835194110337024.000000
40265428715420426240.000000 60245982583557120000.000000 41163235772483108864.000000
45231612729441566720.000000 20609879341564948480.000000 30941078936935800832.000000
55920632471511703552.000000 39609167510701072384.000000 25123614715811577856.000000
17067852628292231168.000000 29497185291151405056.000000 69435578954818945024.000000
88179944746391224320.000000 58519541685660327936.000000 21918917907647201280.000000
40576833213642866688.000000 47119068828409405440.000000 89357628842879090688.000000
55411793679978258432.000000 56113852745495724032.000000 25874953401493745664.000000
62668036218362667008.000000 19114307941383155712.000000 61797007817362759680.000000
65825222513867522048.000000 42694041123952918528.000000 20865289746456489984.000000
51294556833880842240.000000 2477992105612775936.000000 54926737387784470528.000000
46826725835260837888.000000 3549091443945317888.000000 3045680613046806016.000000
94450896308139786240.000000 38620384214057623552.000000 93287013506606071808.000000
82000518147341516800.000000 63817996936483381248.000000 47851737321630351360.000000
28166681963799416832.000000 60118062936085946368.000000 47141658631250903040.000000
75743352488516911104.000000 20507381892757979136.000000 19314313472582508544.000000
60793394790838681600.000000 64187232636076261376.000000 68609650500791476224.000000
60781294478927216640.000000 45269551372263587840.000000 80935908188264923136.000000
41466374422871957504.000000 95497689736466399232.000000 37790477499917541376.000000
13760402875978037248.000000 79983646581156462592.000000 11664464934903195648.000000
65480273689710444544.000000 49967886973467205632.000000 3323134209459431936.000000
62635768506781433856.000000 8427451324860311552.000000 19720813386451951616.000000
28049850418681032704.000000 18130872441842921472.000000 25602614813955121152.000000
88652739695487369216.000000 31769067765741756416.000000 68552528412817342464.000000
3703601159465388544.000000 52239781321695469568.000000 948821026679972864.000000
37768908609667620864.000000 81049449704872607744.000000 69887458611832725504.000000
78835549263648161792.000000 88518129509465145344.000000 97623065150453334016.000000
95692423811824074752.000000 15699930960007409664.000000 66712817282153881600.000000
14502235870448353280.000000 33521202901560696832.000000 21011628440712187904.000000
42904225318190694400.000000 58720918587017445376.000000 74111332745308831744.000000
