37622173130618814464.000000 24170963975038050304.000000 43636635405461323776.000000
47853328267455438848.000000 60178210402934251520.000000 89502842429565845504.000000
29920650694862606336.000000 50401020685323059200.000000 58293952186302840832.000000
6168116055797917696.000000 63081518833808089088.000000 51275988851299753984.000000
30048727932807553024.000000 54804656045637853184.000000 73526196666584776704.000000
30373061893384605696.000000 99056989355152244736.000000 96478149845920481280.000000
30451409284675522560.000000 99505158729079013376.000000 82750134268238053376.000000
69761720903729979392.000000 56302334931398746112.000000 48996877455838814208.000000
61656771777762942976.000000 34174907524321320960.000000 7254197271763107840.000000
70474649451760410624.000000 96643880003914776576.000000 60212325400041283584.000000
79034753064793964544.000000 55068509232491094016.000000 30906246097118003200.000000
75935946539766693888.000000 74039427754868736000.000000 77963735801406259200.000000
52997497802692780032.000000 27624974153783652352.000000 67224396933488041984.000000
40275635872554467328.000000 39805873333554610176.000000 17950888837561462784.000000
79208670339457073152.000000 71151963945907306496.000000 34023070588658221056.000000
83750213052284321792.000000 94985471410493784064.000000 57683587897566420992.000000
25025991370649325568.000000 70536884088907235328.000000 81341198158235107328.000000
88507787057664245760.000000 49868119718192463872.000000 91669649920257261568.000000
8541864178128856064.000000 83584907535383068672.000000 50845983069891215360.000000
7382785969413137408.000000 86304246028630687744.000000 13831992462164846592.000000
80025503081185083392.000000 5103610448654002176.000000 48662686537008553984.000000
93218694361277677568.000000 62419581929566478336.000000 71866714273034035200.000000
29646960788849975296.000000 31766860142717792256.000000 59364047329929805824.000000
28835178628732354560.000000 26887066750633447424.000000 50652017117016268800.000000
52337568697164996608.000000 68696288368195928064.000000 67263530321306632192.000000
91674933552508928000.000000 48424500683918065664.000000 29774398271176290304.000000
68651823304480399360.000000 68523267337194053632.000000 18016725435983734784.000000
42794322502830964736.000000 25556128540016214016.000000 92394836560613687296.000000
95025178440611053568.000000 4357954072928998912.000000 76203556275602309120.000000
50362123623289495552.000000 7238919725376655360.000000 23818007138553589760.000000
57783523019104133120.000000 48155005482933977088.000000 49684632908619366400.000000
80667054558815305728.000000 70959779239148027904.000000 20591559687755403264.000000
62665957005757718528.000000 70037326499725312000.000000 46734574605097050112.000000
13531086615153762304.000000 66158077211864113152.000000 80066799971361931264.000000
95922025398594813952.000000 1027125804295568384.000000 73338301550516609024.000000
95904961582925217792.000000 12647703252592334848.000000 75425080471806558208.000000
61174312306335055872.000000 53453206812135997440.000000 15479809175955931136.000000
65493439046706724864.000000 27877247721776447488.000000 39717794178193293312.000000
6371877811746767872.000000 54096281526662512640.000000 66933411189233893376.000000
32708529478109470720.000000 71426179972245225472.000000 27672678954048528384.000000
27705503877936099328.000000 93252233587224510464.000000 97652882756919951360.000000
69144571187800825856.000000 72745402491428470784.000000 79403113434550517760.000000
28964642182646423552.000000 9933972511694622720.000000 49963242089918521344.000000
99834562613388771328.000000 93177810620715909120.000000 27017411482455314432.000000
93904172942400946176.000000 19703634555462672384.000000 74485031680927711232.000000
39396004621219553280.000000 1706918110224211456.000000 43802800670874476544.000000
27620623468001263616.000000 72517491513571778560.000000 61637511297526194176.000000
29378701441700179968.000000 3259954217510796288.000000 46190589569692147712.000000
7917202315732208640.000000 15407759424949925888.000000 96608445386936057856.000000
11931395151327041536.000000 14500345286506158080.000000 64110290784009584640.000000
37029202841185140736.000000 39230257699032186880.000000 37681261756817227776.000000
56794258952513978368.000000 56525935736026144768.000000 58567151170163990528.000000
58597034278395486208.000000 97062944590777499648.000000 25082111814367379456.000000
95872554967960879104.000000 4102365848398050304.000000 15503055591566589952.000000
1216551680353564672.000000 51181353635913555968.000000 65348184905724674048.000000
88933761872313958400.000000 94371255438546124800.000000 71339953319237361664.000000
58377834751419858944.000000 66397316111488753664.000000 11825702574306594816.000000
41163645330696183808.000000 73918331059001147392.000000 84322631105717141504.000000
35667930166339739648.000000 73017188449751801856.000000 74088534565619384320.000000
22337911889984868352.000000 10561738890465148928.000000 45355995048214052864.000000
90686660926944641024.000000 10975568173369456640.000000 90398213459265241088.000000
81768823346766249984.000000 63394024412227616768.000000 91149241676007325696.000000
23220209940448182272.000000 44398132807062634496.000000 65863355973402263552.000000
80437613406765989888.000000 21146418853027258368.000000 86159771776473415680.000000
92539555434956718080.000000 48352410982425935872.000000 26084607754197987328.000000
73174973544487174144.000000 3634868085940704768.000000 3338990631292640256.000000
49562876472334458880.000000 73316998949443108864.000000 21346678884347523072.000000
64484406969995059200.000000 64487825583002845184.000000 61597126886834003968.000000
9268938865780250624.000000 34741934029111181312.000000 40387737635848601600.000000
94090674926271627264.000000 9049905502287493120.000000 20456145447222681600.000000
27872059454138183680.000000 40349614110582317056.000000 3376525405891306496.000000
60362547776875675648.000000 46428500244169580544.000000 27326381536013156352.000000
56379403825298841600.000000 46154012685632552960.000000 39793657401162039296.000000
11655940176550602752.000000 62911285250597232640.000000 5978986712913913856.000000
76485104100022845440.000000 46338895978273857536.000000 75736097982807375872.000000
4369698170517825024.000000 40972947872624492544.000000 90824713857178370048.000000
14004211998656071680.000000 93183891368838348800.000000 15565391301545261056.000000
83775730947845603328.000000 40868641968822231040.000000 67873778802314747904.000000
33440067634632331264.000000 94539223621005377536.000000 68192723273831981056.000000
23658271994539573248.000000 81200678928997908480.000000 29422416231536320512.000000
83256662525742694400.000000 94314401891756343296.000000 38700597436382470144.000000
84614884045867188224.000000 50999133047697440768.000000 22264620265240678400.000000
48216589984483418112.000000 38898232047101026304.000000 52825732145244856320.000000
9684951293504219136.000000 84877868303662710784.000000 42144951066937483264.000000
8591190502539796480.000000 28055450163806150656.000000 91644525860639440896.000000
12572442078296377344.000000 36084131503395909632.000000 82119218920161902592.000000
53984941831128350720.000000 29454848856141492224.000000 66955819165456867328.000000
82193719375115173888.000000 25286852892568629248.000000 72639598657110073344.000000
30243199022580101120.000000 92472960670052515840.000000 88908355473148952576.000000
80400020907298078720.000000 43412052532507566080.000000 8485993857440230400.000000
50282674706351923200.000000 62885421167627313152.000000 43914533210289512448.000000
16043380311938136064.000000 55938221424785924096.000000 83902261446250807296.000000
98692399557286199296.000000 65499707883989803008.000000 82200144833647902720.000000
74784852603879112704.000000 2775669364222066176.000000 37705024323224657920.000000
59684563405646536704.000000 34636810130180202496.000000 77737040367932047360.000000
4513899776948576256.000000 96724881987051487232.000000 63395532558814142464.000000
94270796568752799744.000000 50678874610021892096.000000 6180343898542750720.000000
98802767996574679040.000000 23564358330113900544.000000 84906175960722997248.000000
77114910271722766336.000000 80744909897470345216.000000 44597589022268022784.000000
6911746495377861632.000000 44570109685193801728.000000 90563160929124499456.000000
7062504409922949120.000000 31232918357619359744.000000 18677287294100307968.000000
44156679394654339072.000000 90647029176064868352.000000 8479029174065605632.000000
7856794354625349632.000000 3734461050723864576.000000 19781813650616451072.000000
98837483320348147712.000000 53630954145616125952.000000 46993012284579676160.000000
46714250069683535872.000000 38767397042498994176.000000 55140151542339715072.000000
3170534107206138368.000000 76018928670865883136.000000 89417204932974919680.000000
27788610719729221632.000000 92190030528607191040.000000 35051478091664637952.000000
46866524769598971904.000000 73054569470175576064.000000 43887345248118775808.000000
76932126195459899392.000000 40535505925212643328.000000 82320269397248540672.000000
94906115801595232256.000000 20640988966884487168.000000 3081933387461120000.000000
38112229594264092672.000000 54745276610223521792.000000 15863583886596188160.000000
54732180193954545664.000000 19026738178064785408.000000 59235379145699229696.000000
160141966280125760.000000 38117624132096008192.000000 14393672116373348352.000000
98275397758058397696.000000 68451392398157881344.000000 82888115453870440448.000000
75467017691676606464.000000 41214054982721536000.000000 51813003843802873856.000000
6024082266387250176.000000 16726759364547000320.000000 69630068666650910720.000000
70982140220772655104.000000 29760121945574174720.000000 28547014114094133248.000000
84697696746629545984.000000 32246563248652673024.000000 52645591547481587712.000000
70876806763559936000.000000 71213317260212002816.000000 5273007340947040256.000000
13736338634708717568.000000 97384154473040379904.000000 75820709212146614272.000000
79538845461802270720.000000 6944554154542363648.000000 79602209286349340672.000000
22683075534061490176.000000 10410288648338915328.000000 47236670953833783296.000000
90236797930216947712.000000 77464040126820925440.000000 89937787330273394688.000000
