37622173129471115264.000000 24170963974578970624.000000 43636635403395465216.000000
47853328264930500608.000000 60178210400638853120.000000 89502842428647686144.000000
29920650692567207936.000000 50401020683716280320.000000 58293952185155141632.000000
6168116053990291456.000000 63081518832660389888.000000 51275988849692975104.000000
30048727930053074944.000000 54804656043112914944.000000 73526196664748457984.000000
30373061891777826816.000000 99056989353315926016.000000 96478149845461401600.000000
30451409283298283520.000000 99505158727242694656.000000 82750134266401734656.000000
69761720903041359872.000000 56302334929562427392.000000 48996877454461575168.000000
61656771776844783616.000000 34174907522829312000.000000 7254197269008629760.000000
70474649449694552064.000000 96643880003914776576.000000 60212325397516345344.000000
79034753063416725504.000000 55068509230195695616.000000 30906246095970304000.000000
75935946538389454848.000000 74039427753032417280.000000 77963735799110860800.000000
52997497801315540992.000000 27624974152521183232.000000 67224396933028962304.000000
40275635871406768128.000000 39805873332177371136.000000 17950888834806984704.000000
79208670338079834112.000000 71151963943841447936.000000 34023070586018512896.000000
83750213051366162432.000000 94985471408198385664.000000 57683587895041482752.000000
25025991368353927168.000000 70536884086611836928.000000 81341198157776027648.000000
88507787057205166080.000000 49868119717274304512.000000 91669649918880022528.000000
8541864176952464384.000000 83584907534923988992.000000 50845983068743516160.000000
7382785968667132928.000000 86304246027712528384.000000 13831992460672837632.000000
80025503078430605312.000000 5103610448108845056.000000 48662686534483615744.000000
93218694358523199488.000000 62419581928189239296.000000 71866714272115875840.000000
29646960788276125696.000000 31766860142143942656.000000 59364047329470726144.000000
28835178627125575680.000000 26887066748911898624.000000 50652017115179950080.000000
52337568696017297408.000000 68696288367966388224.000000 67263530319929393152.000000
91674933550213529600.000000 48424500683688525824.000000 29774398270028591104.000000
68651823304250859520.000000 68523267336964513792.000000 18016725435237730304.000000
42794322500535566336.000000 25556128539442364416.000000 92394836560613687296.000000
95025178440611053568.000000 4357954071680876032.000000 76203556273306910720.000000
50362123623059955712.000000 7238919724114186240.000000 23818007137176350720.000000
57783523016808734720.000000 48155005482933977088.000000 49684632907471667200.000000
80667054558356226048.000000 70959779238000328704.000000 20591559686263394304.000000
62665957003462320128.000000 70037326499036692480.000000 46734574602572111872.000000
13531086613891293184.000000 66158077209339174912.000000 80066799970902851584.000000
95922025398135734272.000000 1027125803309264384.000000 73338301548450750464.000000
95904961581088899072.000000 12647703250756016128.000000 75425080471806558208.000000
