37622173128837054464.000000 24170963974325346304.000000 43636635402254155776.000000
47853328263535566848.000000 60178210399370731520.000000 89502842428140437504.000000
29920650691299086336.000000 50401020682828595200.000000 58293952184521080832.000000
6168116052991645696.000000 63081518832026329088.000000 51275988848805289984.000000
30048727928531329024.000000 54804656041717981184.000000 73526196663733960704.000000
30373061890890141696.000000 99056989352301428736.000000 96478149845207777280.000000
30451409282537410560.000000 99505158726228197376.000000 82750134265387237376.000000
69761720902660923392.000000 56302334928547930112.000000 48996877453700702208.000000
61656771776337534976.000000 34174907522005032960.000000 7254197267486883840.000000
70474649448553242624.000000 96643880003914776576.000000 60212325396121411584.000000
79034753062655852544.000000 55068509228927574016.000000 30906246095336243200.000000
75935946537628581888.000000 74039427752017920000.000000 77963735797842739200.000000
52997497800554668032.000000 27624974151823716352.000000 67224396932775337984.000000
40275635870772707328.000000 39805873331416498176.000000 17950888833285238784.000000
79208670337318961152.000000 71151963942700138496.000000 34023070584560173056.000000
83750213050858913792.000000 94985471406930264064.000000 57683587893646548992.000000
25025991367085805568.000000 70536884085343715328.000000 81341198157522403328.000000
88507787056951541760.000000 49868119716767055872.000000 91669649918119149568.000000
8541864176302552064.000000 83584907534670364672.000000 50845983068109455360.000000
7382785968254993408.000000 86304246027205279744.000000 13831992459848558592.000000
80025503076908859392.000000 5103610447807666176.000000 48662686533088681984.000000
93218694357001453568.000000 62419581927428366336.000000 71866714271608627200.000000
29646960787959095296.000000 31766860141826912256.000000 59364047329217101824.000000
28835178626237890560.000000 26887066747960807424.000000 50652017114165452800.000000
52337568695383236608.000000 68696288367839576064.000000 67263530319168520192.000000
91674933548945408000.000000 48424500683561713664.000000 29774398269394530304.000000
68651823304124047360.000000 68523267336837701632.000000 18016725434825590784.000000
42794322499267444736.000000 25556128539125334016.000000 92394836560613687296.000000
95025178440611053568.000000 4357954070991334912.000000 76203556272038789120.000000
50362123622933143552.000000 7238919723416719360.000000 23818007136415477760.000000
57783523015540613120.000000 48155005482933977088.000000 49684632906837606400.000000
80667054558102601728.000000 70959779237366267904.000000 20591559685439115264.000000
62665957002194198528.000000 70037326498656256000.000000 46734574601177178112.000000
13531086613193826304.000000 66158077207944241152.000000 80066799970649227264.000000
95922025397882109952.000000 1027125802764368384.000000 73338301547309441024.000000
