37622173128490532864.000000 24170963974186737664.000000 43636635401630416896.000000
47853328262773219328.000000 60178210398677688320.000000 89502842427863220224.000000
29920650690606043136.000000 50401020682343464960.000000 58293952184174559232.000000
6168116052445874176.000000 63081518831679807488.000000 51275988848320159744.000000
30048727927699677184.000000 54804656040955633664.000000 73526196663179526144.000000
30373061890405011456.000000 99056989351746994176.000000 96478149845069168640.000000
30451409282121584640.000000 99505158725673762816.000000 82750134264832802816.000000
69761720902453010432.000000 56302334927993495552.000000 48996877453284876288.000000
61656771776060317696.000000 34174907521554554880.000000 7254197266655232000.000000
70474649447929503744.000000 96643880003914776576.000000 60212325395359064064.000000
79034753062240026624.000000 55068509228234530816.000000 30906246094989721600.000000
75935946537212755968.000000 74039427751463485440.000000 77963735797149696000.000000
52997497800138842112.000000 27624974151442542592.000000 67224396932636729344.000000
40275635870426185728.000000 39805873331000672256.000000 17950888832453586944.000000
79208670336903135232.000000 71151963942076399616.000000 34023070583763173376.000000
83750213050581696512.000000 94985471406237220864.000000 57683587892884201472.000000
25025991366392762368.000000 70536884084650672128.000000 81341198157383794688.000000
88507787056812933120.000000 49868119716489838592.000000 91669649917703323648.000000
8541864175947367424.000000 83584907534531756032.000000 50845983067762933760.000000
7382785968029754368.000000 86304246026928062464.000000 13831992459398080512.000000
80025503076077207552.000000 5103610447643068416.000000 48662686532326334464.000000
93218694356169801728.000000 62419581927012540416.000000 71866714271331409920.000000
29646960787785834496.000000 31766860141653651456.000000 59364047329078493184.000000
28835178625752760320.000000 26887066747441025024.000000 50652017113611018240.000000
52337568695036715008.000000 68696288367770271744.000000 67263530318752694272.000000
91674933548252364800.000000 48424500683492409344.000000 29774398269048008704.000000
68651823304054743040.000000 68523267336768397312.000000 18016725434600351744.000000
42794322498574401536.000000 25556128538952073216.000000 92394836560613687296.000000
95025178440611053568.000000 4357954070614492672.000000 76203556271345745920.000000
50362123622863839232.000000 7238919723035545600.000000 23818007135999651840.000000
57783523014847569920.000000 48155005482933977088.000000 49684632906491084800.000000
80667054557963993088.000000 70959779237019746304.000000 20591559684988637184.000000
62665957001501155328.000000 70037326498448343040.000000 46734574600414830592.000000
13531086612812652544.000000 66158077207181893632.000000 80066799970510618624.000000
95922025397743501312.000000 1027125802466576384.000000 73338301546685702144.000000
95904961579519967232.000000 12647703249187084288.000000 75425080471806558208.000000
61174312305483743232.000000 53453206807028121600.000000 15479809173934063616.000000
65493439043301474304.000000 27877247721350791168.000000 39717794175213699072.000000
6371877808767173632.000000 54096281522405949440.000000 66933411188382580736.000000
32708529477470986240.000000 71426179971819569152.000000 27672678952133074944.000000
27705503874743676928.000000 93252233587224510464.000000 97652882752663388160.000000
69144571186523856896.000000 72745402488023220224.000000 79403113432847892480.000000
28964642178602688512.000000 9933972511588208640.000000 49963242088641552384.000000
99834562609132208128.000000 93177810619013283840.000000 27017411477985923072.000000
93904172941549633536.000000 19703634550780452864.000000 74485031678373773312.000000
39396004616537333760.000000 1706918106898771456.000000 43802800669171851264.000000
27620623465021669376.000000 72517491508889559040.000000 61637511294120943616.000000
29378701438720585728.000000 3259954212695559168.000000 46190589566712553472.000000
7917202314402032640.000000 15407759422715230208.000000 96608445384382119936.000000
11931395146219165696.000000 14500345284697118720.000000 64110290780604334080.000000
37029202839908171776.000000 39230257695626936320.000000 37681261755540258816.000000
56794258950811353088.000000 56525935734323519488.000000 58567151165907427328.000000
58597034274564579328.000000 97062944588223561728.000000 25082111809259503616.000000
95872554963704315904.000000 4102365847440323584.000000 15503055591140933632.000000
1216551679475648512.000000 51181353634636587008.000000 65348184902745079808.000000
88933761868057395200.000000 94371255435992186880.000000 71339953314555142144.000000
58377834749291577344.000000 66397316110211784704.000000 11825702571007758336.000000
41163645327290933248.000000 73918331057298522112.000000 84322631102311890944.000000
35667930165062770688.000000 73017188445495238656.000000 74088534560511508480.000000
