2.6000000000000004e+26 -5.3407249183766536e+16 972428656513095.4 -3321279548535852.0 -64.6358310109391 275.5439615726915 164.94676762393752
9.28e+26 1.5433267239998586e+16 -1.5199380276580444e+16 5209396755747822.0 -332.79287192911426 -653.8472094735821 -49.6993489272096
7.48e+26 -2852558893691981.0 2383041973284196.5 3417067923912405.5 -637.8224294121874 -103.09535465640569 792.5261694377467
2.614e+27 4.479188852138283e+16 -4.012844190413294e+16 -6869564718061247.0 -478.2977861475926 10.5262362373529 45.839512491515
2.7400000000000004e+26 8618201265166165.0 -3657294854562170.5 1.6856128744669932e+16 214.6389555260318 67.04993640471841 -322.30224233662204
1.2179999999999999e+27 6523530956220110.0 -1996934480290547.2 1.7540010984547804e+16 360.3959565042576 -452.2977205106867 288.12906966965465
3.396e+27 -3979134848774041.5 -1.1799941757784884e+16 5456037230966849.0 510.8674684757502 -440.2939821715504 365.2169245214871
4.46e+26 1.4598385444709248e+16 1.7920980329628032e+16 1.3286902175373564e+16 369.92612347298245 -804.6368922285696 -83.7960339662486
1.294e+27 2.802544007588613e+16 3.1973807585333124e+16 -4.9154465182361576e+16 -234.8484888387653 -148.64320792954368 -195.64190966943602
1.228e+27 -2.0753849589954148e+16 2761877456314695.0 -3.326195385814926e+16 -519.1074823859284 328.86909594044727 -180.255677943782
1.0039999999999999e+27 7745899386390019.0 -3.6944055507623496e+16 -4.731086767236838e+16 -20.539962672107897 418.2668320727699 -231.60916991888618
3.32e+26 5994070830223065.0 4669284098070109.0 4794372587613754.0 -71.15224411468141 602.0183140811895 -282.4685559768875
3.3399999999999997e+26 -1.6286329470259522e+16 -859844400374619.6 2.252844140474997e+16 -216.5874074971019 353.4459220693703 -244.813138590467
8.036e+27 1.1410189821245092e+16 -2389382413881921.0 1.5420572119960624e+16 -194.9576432731636 -39.9782832805684 -124.16756533915161
1.2600000000000002e+27 2.289002517534759e+16 1.2956525658103518e+16 -545289115529450.0 -121.9993296723683 188.11073880103697 785.1650866140003
3.7999999999999995e+26 1.2551642650468926e+16 -7206807426068373.0 -2.5853315694745908e+16 458.97920899805524 -551.9765355042819 -320.3184460922032
1.008e+27 1.7113869446369038e+16 -7.32911460688538e+16 -1.6894565365503598e+16 127.7896850661745 120.5145757829041 -169.69108111808052
8.66e+26 1.6331479204532704e+16 5790278529014367.0 7114045578763842.0 -143.9368394756818 -339.66014986005126 44.086036854686604
4.7999999999999994e+26 -6588762680770474.0 5473141796173985.0 2342861833899802.0 315.22927955477496 -979.8190777435892 664.6552931213827
3.0200000000000002e+26 2861163401198724.5 6263728997073288.0 2169267792144239.8 469.4119398948155 -645.6000092314589 183.25832181973158
2.6600000000000003e+26 -1.3518734986160184e+16 -5.517901592561624e+16 -2995533165994971.5 42.7093299166411 446.6860198106654 -365.6060984446605
9.18e+26 2.728215351566399e+16 7897928083908467.0 -1.6266497784911594e+16 -5.874172502685901 -87.6938750191044 190.8911004079236
1.4863999999999999e+28 -7276549632048252.0 2638781684752192.5 -6480934005298331.0 -101.5604659399862 -110.542142837028 265.646987956624
2.7400000000000004e+26 -6466289031065761.0 3560468703794603.0 -4084363969532869.5 470.43373150598575 -158.04345741082122 56.7984595402932
3.6200000000000004e+26 1754041684349168.2 -1.6085831964734398e+16 -4071762747339876.5 416.0508689080864 -722.0861878769687 -411.0465325894308
5.88e+26 3.4992738401941564e+16 8.223306856128768e+16 -2.0319668400547664e+16 -103.97601943790161 -230.8306234950382 -133.76457304701788
2.64e+26 -3244606997145025.5 3530943398219207.5 -3443743265377379.0 322.75506744222685 167.99023575411732 2.1689776783882
2.6200000000000002e+26 3.8969750050200584e+16 1.1376723388826322e+16 3.354170462596638e+16 -250.00660776629903 -159.8594582154577 -129.7558630361778
2.9e+26 -1253065547071177.5 -4623547370251905.0 -2.7912569355987004e+16 676.4603889542616 -347.7547555921275 -64.61709685591869
2.8399999999999997e+26 1.1063450082114888e+16 -1.7167218363682524e+16 -9444206239100828.0 256.8113478035362 -249.64824642392418 -133.8870204041848
2.204e+27 -4.3143259380856e+16 3.987387675425329e+16 6350508101492565.0 72.68654197053729 -229.0563530350768 -347.9399805444914
1.314e+27 2.1494990694225556e+16 -2.3160138755870908e+16 2.1527675391840144e+16 -103.29078192449161 440.4273091707867 156.4796978614161
4.84e+26 1.018815314787512e+16 -1.3285393578843064e+16 -7863649876525971.0 -297.72947537112583 -389.5825231138516 427.94468729640323
1.812e+27 6513297238566121.0 -2.676063368747159e+16 -6743768960715779.0 -8.9808788203707 -702.1826445813831 49.453274736366
1.294e+27 7275156592207078.0 -1.1452954927898972e+16 -6798570855589688.0 -64.6436408768024 478.3153429682151 515.9061791058482
3.44e+26 1.919072291300439e+16 -2.4225390956574812e+16 4.948584919678347e+16 -265.93006839492426 70.7241418373954 -148.7711393282406
9.12e+26 -6857343002211031.0 -2.9888266485668324e+16 3891882257185962.5 -360.8997469815871 -580.8923038216819 -463.3295990574567
3.44e+27 -2.1454630377469692e+16 462205217260138.75 4.3172521119224616e+16 92.1690942326413 297.6616682622605 -404.0920639309916
1.0019999999999999e+27 -1739710219081439.0 -6894737439927217.0 -1.1096614163837914e+16 1016.862689172458 550.2282226992359 -205.8205234353388
3.52e+26 -2.83290607554072e+16 9538823468537034.0 -9756325535302168.0 3.6806706286817 -495.86650369461586 540.3756410155956
4.7999999999999994e+26 2495764856015467.5 1.237333281546346e+16 1.011124674831522e+16 267.6081319151105 -62.2687415933858 657.6143461104954
1.5000000000000002e+27 2.4051867650304936e+16 -1.5278568586922972e+16 -2.1239053685553856e+16 -771.0655362551672 201.2303150193014 -385.6284626602053
7.114e+27 4.3487820875455176e+16 -1.7733494536674148e+16 -8795507402098363.0 -312.4975531230046 152.707491000808 394.26761375776607
8.02e+26 -1466565309154241.5 -4505930623069981.0 -6612566580230357.0 -117.9653578433217 -522.9341620434275 360.9498284102624
1.08e+27 3076257509384238.0 -1.4161148968258228e+16 -2.2696455338977804e+16 217.4879506765975 -420.8500377900082 439.2403811858454
3.18e+26 -6.448305573065085e+16 -8794371219828859.0 3.8547325234931384e+16 -90.6723125628494 62.92584482071779 -185.9904483212688
1.378e+27 5.9505283286806536e+16 -2.119643298515766e+16 -2.7392010353949424e+16 95.119367673073 413.52613711450795 -344.97832293904713
9.12e+26 -2323329041370633.0 -8202900301613179.0 -5954945316591089.0 -253.60589770484222 -325.62082156051457 3.4612663001243997
5.9e+26 1.6277193853017784e+16 -8442397926590239.0 -3.2481627410263708e+16 -197.669581361558 471.7219454067234 274.3709400857808
5.992e+27 9433581573640720.0 -3093469133387023.5 3481599578798972.5 166.31443064542052 649.8124064718401 681.5023327501324
5.016e+27 -3.361666477286841e+16 -4.194622664280442e+16 1.712775902694308e+16 223.8491014986694 117.3679481311685 152.5955675472157
6.28e+26 5078043043143338.0 -7017173846848587.0 3127857614919740.5 -420.0678793089117 233.128446409994 -737.209369958205
5.3e+26 -6420875623815344.0 9690208500010334.0 1.865297743969922e+16 -23.1377978522443 -91.8455595092684 -1023.3427783376161
9.400000000000001e+26 1.4034751637475238e+16 1.248825415722304e+16 1.0029720960517164e+16 -61.6693597483643 -161.33253186485769 -52.691894450941504
1.648e+27 -1.5783022009170074e+16 -1.0161405541768944e+16 -1.1416833923280668e+16 -384.2431171870963 -99.36785824664341 -470.42829640408627
1.6820000000000002e+27 3694794256966691.0 5640600234494830.0 -5163542814634100.0 27.9189737563222 701.5994440341964 254.80146346857953
2.352e+27 -1.803400855916258e+16 -9715760933163638.0 3.150915265806547e+16 523.9765286662307 -312.3689197739516 -98.195365838583
2.82e+26 -1.6982588673025532e+16 -2.4468450741241236e+16 -1.7647023730627502e+16 474.3254749510235 179.972670808759 668.3761109858505
1.1999999999999999e+27 4956401466956605.0 -6984272246047359.0 -3343197000512679.0 -614.6547122645098 -441.5307970162766 617.695759836807
2.614e+27 2.4598768912577012e+16 3873503386293449.5 -1.0850512057433756e+16 -39.38410423023711 250.93580911548452 -344.9673206013427
2.7799999999999998e+26 -5142030577188542.0 -1.86199470400449e+16 5937139314813344.0 -118.2240338096935 -248.2977593058325 -403.6657684394647
4.56e+26 1.4859505426994136e+16 -2.245408908494552e+16 191161213224747.75 -734.8234228177682 -87.8174091176617 596.6845467086333
3.5259999999999995e+27 7416731552430015.0 7102694518554643.0 -7329810655573545.0 -37.813049413089004 -320.2996697514489 -806.7690566925647
3.698e+27 3805286791467228.5 -1.381152909111798e+16 -3657551489613920.5 -129.893880442156 22.974598190999803 -27.406948865998903
4.9600000000000003e+26 -1.6733073139128906e+16 -1.327455083678871e+16 2139973609116781.2 558.4097275014511 316.5688027376264 771.2844716987038
5.1800000000000005e+26 1386052603748032.0 6190371940814725.0 -1.0644619965088858e+16 387.0244949899113 249.6537348293284 482.6142699503555
1.652e+27 -1.0073596977387866e+16 -1.7071259498224116e+16 2.560008983932147e+16 -64.47754685833961 327.8819675615754 242.8889614261802
3.2800000000000004e+26 -1743311038129099.5 -1.1759019858026224e+16 -1.3487823204612798e+16 -185.1809866777165 -220.3788594881314 -149.4333144232823
6.679999999999999e+26 -2371121887231118.5 -2067110971759716.0 5469397326873583.0 -37.5651790926784 137.1069750194775 687.2588427620285
3.2200000000000005e+26 1.6243062877846242e+16 4327328628629925.0 1.7330576969878872e+16 230.1139112667197 -599.6300816288954 473.7571651372744
4.74e+26 -6.016039239612344e+16 1.969061860157051e+16 -3.0225135551609884e+16 -59.8741533125299 291.1555620694276 212.89868610857
3.4800000000000004e+26 1.4952520802969398e+16 8252982959926626.0 3526048262555951.5 294.6725652067522 -48.3422267485762 348.7103776118375
4.68e+26 -1389636852543582.8 -2.713408772785777e+16 -2.1755133559456012e+16 196.79283337076382 265.0366771532834 806.4361313746359
8.14e+26 7807070952239793.0 -4549000299884611.0 -9016022816612880.0 -179.0285005255004 296.5469286465402 -478.3034352520967
4.56e+26 2531884190960180.5 -8732576910358972.0 2005253524115911.5 -634.8865803095263 -565.4299833381111 621.1588300615376
2.64e+26 -3489603413418629.5 5321950976450111.0 -2.433865627909512e+16 -163.10109602562912 396.3616638975556 386.4858886612418
1.198e+28 -1243162625725050.0 -5.976130936009584e+16 1.5072962059183138e+16 -73.7740318568094 -445.6360768240133 82.0075304193887
4.48e+26 -2944123413981248.5 -4.060615548172727e+16 2336055052944818.0 351.9956042062324 114.621518654423 570.0074042628476
1.374e+27 -1.798349893334839e+16 9567434981734360.0 -2.4186911697883816e+16 -683.4719771313036 -350.56557278775193 -308.2750075579197
4.48e+26 6300054518363186.0 2.3033837959691484e+16 1.5507825787152064e+16 -403.4301593902347 -433.4495969190681 -411.0878414571568
5.6799999999999994e+26 -3.0749318601826468e+16 7821312906336808.0 -2.8967178171162424e+16 -310.1720353612058 212.22348267739991 -157.6716415911475
7.339999999999999e+26 -2.292438702452254e+16 1.2200718330836184e+16 -2.946957263833163e+16 213.992135241407 -147.8619408054699 -205.6986950239781
6.06e+26 -1.4680960903046204e+16 -2.1692207747604276e+16 -3.763046034853062e+16 -175.1311770345531 -104.4380414987858 -385.7580922625747
1.8280000000000002e+27 6449175486840093.0 1341816270850676.8 7736241518625423.0 600.7747343907848 -17.485790414540197 390.7991465323625
1.954e+27 8160285023781051.0 6734075586364829.0 3198574300582876.5 -9.9503143199635 464.0611768014176 327.055979684406
5.534000000000001e+27 -2008127495996801.5 1.7499975124594406e+16 -5887834767750767.0 -25.6507099483483 -341.23806596757214 -467.0877379318583
8.119999999999999e+26 -1233421622771822.8 1592068345116706.8 9006271334210463.0 -283.9895593757746 783.2555656423351 -431.8829130899501
5.3e+26 1.2305912094479498e+16 8.038979303831499e+16 2.2832477440611372e+16 222.598932376125 -23.855751118766698 -34.8204296921094
5.200000000000001e+26 2289561169062689.5 -5329882327644936.0 -7630621322262350.0 206.4430636310307 -288.8011067426386 -352.3095283682988
3.6200000000000004e+26 -2096338254228435.2 -4780169082624068.0 -1.4919642178522312e+16 -608.0994430026036 -295.1217848392986 -259.8001939180149
7.602e+27 3.3033855237745296e+16 -4.543989434462663e+16 2.5688566332652484e+16 -307.4543664381173 25.1565638123625 369.6990693108195
2.7799999999999998e+26 2.2888846599408292e+16 -1.2050676198987978e+16 616178266054825.0 150.9964449117117 476.7302206101996 -422.80859915118253
5.9599999999999995e+26 1957908841312583.5 -2.3008798898081748e+16 -7722700940827865.0 230.61496546826672 -122.3203949415205 -369.417083572967
7.4306e+28 -9366982909115326.0 -1.3004196670315188e+16 5918025958215865.0 -187.6771707315516 -912.6271005974867 671.2412424921399
4.7800000000000006e+26 -3.2487721710550228e+16 7039473867616839.0 -3.67255735853461e+16 -279.7047804697045 196.7234586328428 68.9815598368996
3.5399999999999996e+26 1.6187306562596758e+16 -2.5362471044351412e+16 3074725580285503.5 -422.8176517745099 -698.5039484372875 98.6986795961013
3.3999999999999996e+26 1.735775550402106e+16 -6.302291954009147e+16 -5.035474814493623e+16 -98.8257530426917 384.56068439914344 11.5208571504843
5.4199999999999995e+26 6.418482159221808e+16 -3.3487695986493316e+16 2.0559431271663308e+16 -56.4973050092862 -68.9165930197207 25.909475135424803
8e+26 2.1063381524463236e+16 -2.1494159740735548e+16 -822267764334169.0 -380.64758485235626 -446.4030442771146 103.2099906310975
4.26e+26 1.0956126999843156e+16 -7218128893479887.0 5870242164456220.0 -379.5291623608294 62.0092730738967 58.1165412117259
3.7820000000000004e+27 -1.410700129988569e+16 -1.5203054627396994e+16 -1.0214060350593196e+16 967.4377137618981 512.9924971021852 -484.2823375050061
2.9200000000000002e+26 -1.0427926213124834e+16 2012477940261074.2 -9141309520933306.0 297.0701282468891 -157.9584960500273 346.1655634920092
3.2e+26 1.479269462965041e+16 5778081973689690.0 -5495422406009184.0 755.1185852729832 -131.1213192962212 267.20173514271613
6.18e+26 -1.9266173824496212e+16 -1.3626562454376968e+16 1.303088884829081e+16 409.22397786821904 -16.479354404606998 -274.6651582270589
1.2160000000000002e+27 7225430960499918.0 -5889038452741559.0 1.892221519596497e+16 479.352343230371 302.17283870567206 -650.231649901365
1.2160000000000002e+27 -1.840665360762347e+16 2.741358909460767e+16 4835412176584734.0 -374.8269265905762 349.3224468963344 -159.7258206152315
7.2e+26 8476256933321210.0 7269248354222750.0 -2.4725426635299972e+16 302.6189472715767 283.0536936988487 -322.6207454566927
5.38e+26 -9566840006270750.0 -3211737742539696.0 9421643713000552.0 492.41902197817313 -100.7000364993188 -70.7298034055882
1.724e+27 -65528908452139.3 1.594149789045197e+16 2.668201528559576e+16 -598.9170557243656 556.3148164000717 131.84160078143208
2.68e+26 -1.573678626432305e+16 -1.5127386104738172e+16 3302576814456442.5 -258.65558078435043 7.8037811988691 440.4075064573176
6.76e+26 -7416875194811870.0 6.787420327766209e+16 -7274106372992084.0 35.2431296388523 -75.56878893175211 -143.85671044093752
7.48e+26 1.0788053702264462e+16 -9283838258753824.0 -6210330140360352.0 706.5265632463402 721.2045035086128 -78.5133365234498
2.7799999999999998e+26 -5.0699462364029304e+16 1.8826533772323556e+16 -3.609461040737273e+16 161.7489117272631 195.9463986587182 -428.37146594520095
3.5399999999999996e+26 -6.97347661930332e+16 -2.6015709613817876e+16 4252715165563504.5 221.2442837886929 251.3090101198585 -82.8835293471801
2.186e+27 -8697323833826007.0 -3.920495395894664e+16 9048032992496378.0 -319.1176438606959 -439.8514838938912 267.0461694437502
5.92e+26 -2.314166727220602e+16 9293352710049480.0 -1.0368569604700684e+16 -203.5768929945354 276.48586948890704 -211.3790422393153
4.68e+26 -2074895667190652.5 6944380868883058.0 -9614430470735432.0 -756.6062563358183 231.49644050943698 299.8095503324941
3.98e+26 -8444132505024732.0 4.13523190064185e+16 -2.2148248113741736e+16 -58.5596281047266 -12.0563715595963 184.76890845122628
5.820000000000001e+26 9012374039874340.0 2.3403552255744656e+16 4.19849840524092e+16 -268.3848951000321 101.7364184448588 120.4989499390662
8.840000000000001e+26 -6780459865883172.0 -1.112005977651407e+16 -23052165984619.95 -81.3899608135645 -356.0803343058174 65.0631299665547
8.279999999999999e+26 767894661452800.8 -1.5205841033092278e+16 -1.2363799707664522e+16 -776.2892507210161 248.3369004303252 502.01669332196707
2.12e+27 9180879317704540.0 -3045725511520954.5 1857280268374410.5 215.1187482658729 -92.20846936941 -307.51947893100925
7.8e+26 -1.0885496712396661e+17 9641483533460400.0 2.7780175023306316e+16 -31.5233699260334 162.1975084876081 14.5932188435397
1.018e+27 -2943405655179829.0 -132478557469047.97 1.795491777718018e+16 90.10121561585679 780.1368010634372 -34.183421911258996
1.364e+27 -5.330020841237727e+16 3.453308617030104e+16 2.9931482318185084e+16 -385.84535008204415 76.9337799459166 -218.4330327364834
1.4480000000000002e+27 -1.1359614834126532e+16 2.281486016183825e+16 1.9538919157187136e+16 -117.3246107700147 -74.743293459458 -349.9705504176421
1.426e+27 1.274586860011278e+16 -6091805264298619.0 1.1344809000738286e+16 -502.0590958309277 336.8379578449741 306.91805665173376
1.378e+27 -1503903376539161.2 -2.196873664438132e+16 -1.604275187862009e+16 69.41458261806301 435.4319699180065 10.4546874012795
5.0199999999999996e+26 -5041204500992446.0 2943034679136359.0 -3.3621353210984904e+16 656.6153655176058 216.26627942388942 584.6353569272628
2.8399999999999997e+26 -2281177438306259.0 -2.087736286153947e+16 -4.176336928045814e+16 -72.5457062985284 621.1008724230862 -409.59378750694094
9.339999999999999e+26 2.6002521411714628e+16 1.1049829644264544e+16 1.3607902609242108e+16 -26.1970084988104 674.3137543304429 30.5667162650555
1.102e+27 4745090945523843.0 6407863326284161.0 1.2318683714168538e+16 -600.5532298713284 -843.2166524669227 68.147115971037
2.4600000000000003e+26 1491515426197164.0 -2.7429243193498796e+16 2.711243491866959e+16 -535.3287258800488 104.35278559272581 -732.7081399320181
5.96e+27 -2.159484314611423e+16 3786421510987929.5 1.5213953555423174e+16 -228.90628892366192 814.5879476379691 -83.8991781183972
2.3640000000000002e+27 -1.3268875952935844e+16 -3609747416368402.5 -1.320906232081813e+16 53.8782275491621 -504.62759299872283 -926.3760649733136
3.2520000000000004e+27 -3.4023290132204064e+16 -8326401168932867.0 -1.8301041221497844e+16 -338.9786528354792 -136.28459887423088 -421.5163252848889
1.0839999999999999e+27 4970022510072469.0 -6662088889737890.0 -3790113685639866.5 -527.773709681581 159.9436423830513 -487.7026477857952
5.3200000000000006e+26 -6.727412565617729e+16 -1.2342033638237404e+16 1.538421359716136e+16 378.7529507141622 21.1453490444525 -253.83583373294022
4.48e+26 -2.933603081261737e+16 2.6827471153947024e+16 1.3809122421622752e+16 -35.4363491037735 213.6000673485483 -502.2654068771114
2.4800000000000002e+26 -1.6278094255077524e+16 -4984953039576757.0 -8216601012165.999 539.2984330964482 56.5013240412435 -339.7598996574361
1.7359999999999998e+27 2.058466790672651e+16 2.865755566197051e+16 3.944185183948336e+16 341.184640616892 235.50101294863128 215.66510578696068
2.65e+27 4.139462991700996e+16 -3.1433442518705868e+16 5.146680673686588e+16 -118.7284811637846 -229.4360336522968 413.2153340393981
8.2e+26 9473491383351758.0 -7047694126626694.0 3065170238989608.5 676.410675783255 347.1641973481693 -291.9623535140867
